12.773000		0.0778860000
12.792000		0.0776640000
12.811000		0.0774420000
12.829000		0.0772180000
12.848000		0.0769940000
12.867000		0.0767680000
12.886000		0.0765420000
12.904000		0.0763140000
12.923000		0.0760860000
12.942000		0.0758560000
12.961000		0.0756260000
12.980000		0.0753950000
12.998000		0.0751630000
13.017000		0.0749290000
13.036000		0.0746950000
13.055000		0.0744600000
13.073000		0.0742240000
13.092000		0.0739870000
13.111000		0.0737490000
13.130000		0.0735110000
13.149000		0.0732710000
13.167000		0.0730300000
13.186000		0.0727890000
13.205000		0.0725470000
13.224000		0.0723030000
13.243000		0.0720590000
13.261000		0.0718140000
13.280000		0.0715690000
13.299000		0.0713220000
13.318000		0.0710750000
13.336000		0.0708260000
13.355000		0.0705770000
13.374000		0.0703270000
13.393000		0.0700760000
13.412000		0.0698250000
13.430000		0.0695720000
13.449000		0.0693190000
13.468000		0.0690650000
13.487000		0.0688100000
13.506000		0.0685550000
13.524000		0.0682980000
13.543000		0.0680410000
13.562000		0.0677830000
13.581000		0.0675250000
13.599000		0.0672650000
13.618000		0.0670050000
13.637000		0.0667450000
13.656000		0.0664830000
13.675000		0.0662210000
13.693000		0.0659580000
13.712000		0.0656940000
13.731000		0.0654300000
13.750000		0.0651650000
13.768000		0.0648990000
13.787000		0.0646330000
13.806000		0.0643660000
13.825000		0.0640980000
13.844000		0.0638300000
13.862000		0.0635610000
13.881000		0.0632910000
13.900000		0.0630210000
13.919000		0.0627500000
13.938000		0.0624780000
13.956000		0.0622060000
13.975000		0.0619340000
13.994000		0.0616600000
14.013000		0.0613860000
14.031000		0.0611120000
14.050000		0.0608370000
14.069000		0.0605620000
14.088000		0.0602850000
14.107000		0.0600090000
14.125000		0.0597320000
14.144000		0.0594540000
14.163000		0.0591760000
14.182000		0.0588970000
14.201000		0.0586180000
14.219000		0.0583380000
14.238000		0.0580580000
14.257000		0.0577770000
14.276000		0.0574960000
14.294000		0.0572150000
14.313000		0.0569320000
14.332000		0.0566500000
14.351000		0.0563670000
14.370000		0.0560840000
14.388000		0.0558000000
14.407000		0.0555160000
14.426000		0.0552310000
14.445000		0.0549460000
14.463000		0.0546610000
14.482000		0.0543750000
14.501000		0.0540890000
14.520000		0.0538030000
14.539000		0.0535160000
14.557000		0.0532290000
14.576000		0.0529410000
14.595000		0.0526530000
14.614000		0.0523650000
14.633000		0.0520770000
14.651000		0.0517880000
14.670000		0.0514990000
14.689000		0.0512100000
14.708000		0.0509200000
14.726000		0.0506310000
14.745000		0.0503410000
14.764000		0.0500500000
14.783000		0.0497600000
14.802000		0.0494690000
14.820000		0.0491780000
14.839000		0.0488870000
14.858000		0.0485960000
14.877000		0.0483040000
14.895000		0.0480120000
14.914000		0.0477200000
14.933000		0.0474280000
14.952000		0.0471360000
14.971000		0.0468440000
14.989000		0.0465510000
15.008000		0.0462590000
15.027000		0.0459660000
15.046000		0.0456730000
15.065000		0.0453810000
15.083000		0.0450880000
15.102000		0.0447940000
15.121000		0.0445010000
15.140000		0.0442080000
15.158000		0.0439150000
15.177000		0.0436220000
15.196000		0.0433290000
15.215000		0.0430350000
15.234000		0.0427420000
15.252000		0.0424490000
15.271000		0.0421550000
15.290000		0.0418620000
15.309000		0.0415690000
15.328000		0.0412760000
15.346000		0.0409830000
15.365000		0.0406900000
15.384000		0.0403970000
15.403000		0.0401040000
15.421000		0.0398110000
15.440000		0.0395190000
15.459000		0.0392260000
15.478000		0.0389340000
15.497000		0.0386420000
15.515000		0.0383490000
15.534000		0.0380580000
15.553000		0.0377660000
15.572000		0.0374740000
15.590000		0.0371830000
15.609000		0.0368920000
15.628000		0.0366010000
15.647000		0.0363100000
15.666000		0.0360190000
15.684000		0.0357290000
15.703000		0.0354390000
15.722000		0.0351490000
15.741000		0.0348600000
15.760000		0.0345710000
15.778000		0.0342820000
15.797000		0.0339930000
15.816000		0.0337050000
15.835000		0.0334170000
15.853000		0.0331290000
15.872000		0.0328420000
15.891000		0.0325550000
15.910000		0.0322690000
15.929000		0.0319830000
15.947000		0.0316970000
15.966000		0.0314120000
15.985000		0.0311270000
16.004000		0.0308430000
16.023000		0.0305590000
16.041000		0.0302750000
16.060000		0.0299920000
16.079000		0.0297100000
16.098000		0.0294280000
16.116000		0.0291460000
16.135000		0.0288650000
16.154000		0.0285840000
16.173000		0.0283040000
16.192000		0.0280250000
16.210000		0.0277460000
16.229000		0.0274680000
16.248000		0.0271900000
16.267000		0.0269130000
16.285000		0.0266360000
16.304000		0.0263600000
16.323000		0.0260850000
16.342000		0.0258100000
